"REF_DATE","GEO","DGUID","Unemployment rate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","Région de la Montérégie, Quebec (Peer group H)","2416","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334083","43.2","14.9","","","","1"
"1998","Région du Nunavik, Quebec (Peer group C)","2417","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334084","44.1","","F","","","1"
"1998","Région du Nunavik, Quebec (Peer group C)","2417","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334085","44.2","","F","","","1"
"1998","Ontario by District Health Council","35","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334088","46.1","7.2","","","","1"
"1998","Ontario by District Health Council","35","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334089","46.2","14.4","","","","1"
"1998","Champlain District Health Council, Ontario","3501","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334090","47.1","6.6","","","","1"
"1998","Champlain District Health Council, Ontario","3501","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334091","47.2","13.4","","","","1"
"1998","Quinte-Kingston and Rideau District Health Council, Ontario","3502","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334092","48.1","8.4","","","","1"
"1998","Quinte-Kingston and Rideau District Health Council, Ontario","3502","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334093","48.2","18.3","","","","1"
"1998","Durham-Haliburton-Kawartha and Pine Ridge District Health Council, Ontario","3503","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334094","49.1","6.8","","","","1"
"1998","Durham-Haliburton-Kawartha and Pine Ridge District Health Council, Ontario","3503","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334095","49.2","15.8","","","","1"
"1998","Toronto District Health Council, Ontario","3504","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334096","50.1","8.1","","","","1"
"1998","Toronto District Health Council, Ontario","3504","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334097","50.2","14.9","","","","1"
"1998","Simcoe-York District Health Council, Ontario","3505","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334098","51.1","6.4","","","","1"
"1998","Simcoe-York District Health Council, Ontario","3505","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334099","51.2","14.9","","","","1"
"1998","Halton-Peel District Health Council, Ontario","3506","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334100","52.1","5.7","","","","1"
"1998","Halton-Peel District Health Council, Ontario","3506","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334101","52.2","11.2","","","","1"
"1998","Waterloo-Wellington-Dufferin District Health Council, Ontario","3507","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334102","53.1","5.8","","","","1"
"1998","Waterloo-Wellington-Dufferin District Health Council, Ontario","3507","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334103","53.2","11.5","","","","1"
"1998","Hamilton-Wentworth District Health Council, Ontario","3508","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334104","54.1","5.7","","","","1"
"1998","Hamilton-Wentworth District Health Council, Ontario","3508","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334105","54.2","14.8","","","","1"
"1998","Niagara District Health Council, Ontario","3509","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334106","55.1","7.3","","","","1"
"1998","Niagara District Health Council, Ontario","3509","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334107","55.2","13.3","","","","1"
"1998","Grand River District Health Council, Ontario","3510","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334108","56.1","8.2","","","","1"
"1998","Grand River District Health Council, Ontario","3510","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334109","56.2","14.6","","","","1"
"1998","Thames Valley District Health Council, Ontario","3511","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334110","57.1","6.4","","","","1"
"1998","Thames Valley District Health Council, Ontario","3511","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334111","57.2","11.7","","","","1"
"1998","Essex-Kent and Lambton District Health Council, Ontario","3512","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334112","58.1","8.2","","","","1"
"1998","Essex-Kent and Lambton District Health Council, Ontario","3512","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334113","58.2","15.6","","","","1"
"1998","Grey-Bruce-Huron and Perth District Health Council, Ontario","3513","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334114","59.1","4.8","","","","1"
"1998","Grey-Bruce-Huron and Perth District Health Council, Ontario","3513","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334115","59.2","12.6","","","","1"
"1998","Muskoka-Nipissing and Parry Sound District Health Council, Ontario","3514","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334116","60.1","10.5","","","","1"
"1998","Muskoka-Nipissing and Parry Sound District Health Council, Ontario","3514","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334117","60.2","17.3","","","","1"
"1998","Algoma-Cochrane-Manitoulin and Sudbury District Health Council, Ontario","3515","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334118","61.1","11.8","","","","1"
"1998","Algoma-Cochrane-Manitoulin and Sudbury District Health Council, Ontario","3515","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334119","61.2","23.1","","","","1"
"1998","Northwestern Ontario District Health Council, Ontario","3516","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334120","62.1","9.4","","","","1"
"1998","Northwestern Ontario District Health Council, Ontario","3516","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334121","62.2","19.9","","","","1"
"1998","Ontario by Health Unit","35","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334122","63.1","7.2","","","","1"
"1998","Ontario by Health Unit","35","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334123","63.2","14.4","","","","1"
"1998","Algoma Public Health Unit, Ontario (Peer group H)","3526","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334124","64.1","14.0","","","","1"
"1998","Algoma Public Health Unit, Ontario (Peer group H)","3526","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334125","64.2","25.9","","","","1"
"1998","Brant Public Health Unit, Ontario (Peer group I)","3527","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334126","65.1","8.6","","","","1"
"1998","Brant Public Health Unit, Ontario (Peer group I)","3527","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334127","65.2","","F","","","1"
"1998","Durham Public Health Unit, Ontario (Peer group J)","3530","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334128","66.1","6.6","","","","1"
"1998","Durham Public Health Unit, Ontario (Peer group J)","3530","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334129","66.2","17.1","","","","1"
"1998","Elgin-St Thomas Public Health Unit, Ontario (Peer group I)","3531","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334130","67.1","6.5","","","","1"
"1998","Elgin-St Thomas Public Health Unit, Ontario (Peer group I)","3531","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334131","67.2","","F","","","1"
"1998","Bruce-Grey-Owen Sound Public Health Unit, Ontario (Peer group I)","3533","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334132","68.1","5.0","","","","1"
"1998","Bruce-Grey-Owen Sound Public Health Unit, Ontario (Peer group I)","3533","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334133","68.2","14.6","","","","1"
"1998","Haldimand-Norfolk Public Health Unit, Ontario (Peer group I)","3534","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334134","69.1","8.0","","","","1"
"1998","Haldimand-Norfolk Public Health Unit, Ontario (Peer group I)","3534","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334135","69.2","14.0","","","","1"
"1998","Haliburton-Kawartha-Pine Ridge Public Health Unit, Ontario (Peer group I)","3535","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334136","70.1","7.2","","","","1"
"1998","Haliburton-Kawartha-Pine Ridge Public Health Unit, Ontario (Peer group I)","3535","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334137","70.2","12.5","","","","1"
"1998","Halton Public Health Unit, Ontario (Peer group J)","3536","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334138","71.1","2.9","","","","1"
"1998","Halton Public Health Unit, Ontario (Peer group J)","3536","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334139","71.2","6.4","","","","1"
"1998","Hamilton Public Health Unit, Ontario (Peer group H)","3537","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334140","72.1","5.7","","","","1"
"1998","Hamilton Public Health Unit, Ontario (Peer group H)","3537","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334141","72.2","14.8","","","","1"
"1998","Hastings and Prince Edward Public Health Unit, Ontario (Peer group I)","3538","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334142","73.1","10.2","","","","1"
"1998","Hastings and Prince Edward Public Health Unit, Ontario (Peer group I)","3538","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334143","73.2","24.6","","","","1"
"1998","Huron Public Health Unit, Ontario (Peer group G)","3539","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334144","74.1","","F","","","1"
"1998","Huron Public Health Unit, Ontario (Peer group G)","3539","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334145","74.2","","F","","","1"
"1998","Kent-Chatham Public Health Unit, Ontario (Peer group I)","3540","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334146","75.1","8.8","","","","1"
"1998","Kent-Chatham Public Health Unit, Ontario (Peer group I)","3540","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334147","75.2","21.5","","","","1"
"1998","Kingston-Frontenac-Lennox and Addington Public Health Unit, Ontario (Peer group I)","3541","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334148","76.1","8.5","","","","1"
"1998","Kingston-Frontenac-Lennox and Addington Public Health Unit, Ontario (Peer group I)","3541","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334149","76.2","20.8","","","","1"
"1998","Lambton Public Health Unit, Ontario (Peer group I)","3542","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334150","77.1","6.6","","","","1"
"1998","Lambton Public Health Unit, Ontario (Peer group I)","3542","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334151","77.2","13.9","","","","1"
"1998","Leeds-Grenville-Lanark Public Health Unit, Ontario (Peer group I)","3543","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334152","78.1","6.7","","","","1"
"1998","Leeds-Grenville-Lanark Public Health Unit, Ontario (Peer group I)","3543","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334153","78.2","","F","","","1"
"1998","Middlesex-London Public Health Unit, Ontario (Peer group I)","3544","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334154","79.1","6.2","","","","1"
"1998","Middlesex-London Public Health Unit, Ontario (Peer group I)","3544","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334155","79.2","11.2","","","","1"
"1998","Muskoka-Parry Sound Public Health Unit, Ontario (Peer group E)","3545","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334156","80.1","10.0","","","","1"
"1998","Muskoka-Parry Sound Public Health Unit, Ontario (Peer group E)","3545","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334157","80.2","","F","","","1"
"1998","Niagara Public Health Unit, Ontario (Peer group I)","3546","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334158","81.1","7.3","","","","1"
"1998","Niagara Public Health Unit, Ontario (Peer group I)","3546","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334159","81.2","13.3","","","","1"
"1998","North Bay Public Health Unit, Ontario (Peer group H)","3547","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334160","82.1","9.2","","","","1"
"1998","North Bay Public Health Unit, Ontario (Peer group H)","3547","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334161","82.2","","F","","","1"
"1998","Northwestern Public Health Unit, Ontario (Peer group G)","3549","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334162","83.1","10.4","","","","1"
